"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct","weather_ct","nas_ct","late_aircraft_ct","arr_delay","security_ct"
"557",1,1,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",629,105,28.17,2.88,55.27,17.68,6276,1
"558",1,1,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",258,33,10.35,1.25,15.33,6.07,3064,0
"559",1,1,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",608,81,23.92,0.48,34.44,19.22,5490,2.93
"560",1,1,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",496,60,10.71,1.14,32.8,15.35,3652,0
"561",1,1,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1054,112,24.38,4.38,51.92,31.09,6847,0.23
"562",1,1,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",682,83,24.28,3,37.05,17.74,4683,0.94
"563",1,1,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",774,106,17.56,2.75,63.82,21.86,6505,0
"564",1,1,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",93,6,1.78,0,2.15,2.07,224,0
"565",1,1,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",68,12,5.13,0,3.04,3.83,470,0
"566",1,1,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7867,1439,276.98,52.03,343.35,762.04,85882,4.61
"567",1,1,"OH","PSA Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",181,55,18.11,1.67,12.74,22.48,4522,0
"568",1,1,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2115,621,99.39,31.22,124.11,366.28,62234,0
"569",1,1,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",93,20,4.05,1.52,8.23,6.2,1349,0
"570",1,1,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",3890,580,119.89,20.65,181.35,256.33,56616,1.78
"571",1,1,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",463,83,24.62,1.86,10.9,44.54,6542,1.09
"572",1,1,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",619,133,42.55,4.41,37.89,48.16,10736,0
"573",1,1,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",476,59,11.26,9.81,14.46,23.47,4678,0
"574",1,1,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2946,488,76.87,4.52,188.77,216.29,34504,1.55
"575",1,1,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5925,1757,247.52,40.77,523.09,945.31,167233,0.31
"576",1,1,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1124,257,36.1,2.06,164.16,53.41,16814,1.27
"577",1,1,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3328,978,96.68,55.66,455.34,368.72,76153,1.6
"578",1,1,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",434,54,15.5,5.67,15.96,16.87,3962,0
"579",1,1,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",72,9,1.46,1.22,1.63,4.69,543,0
"580",1,1,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",4695,442,114.53,28.87,142.5,156.09,30186,0
"581",1,1,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",502,54,15.6,5.81,10.4,22.2,4467,0
"582",1,1,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5024,479,129.78,21.46,178.92,148.83,30976,0
"583",1,1,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",895,111,30.19,4.3,46.26,30.26,6276,0
"584",1,1,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2126,252,87.05,19.48,84.36,61.11,16865,0
"585",1,1,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5162,610,146.48,36.06,252.95,174.51,41708,0
"586",1,1,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",655,122,22.8,4.05,71.06,24.09,5240,0
"587",1,1,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",4468,794,145.7,25.94,465.71,156.65,50315,0
"588",1,1,"VX","Virgin America","DEN","Denver, CO: Denver International",59,6,2,0,3,1,402,0
"589",1,1,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",354,52,13.62,0,22.03,16.34,3168,0
"590",1,1,"VX","Virgin America","LAX","Los Angeles, CA: Los Angeles International",1201,138,33.65,6.48,60.93,35.73,6633,1.21
"591",1,1,"VX","Virgin America","ORD","Chicago, IL: Chicago O'Hare International",69,11,4.5,0,5.86,0.64,415,0
"592",1,1,"VX","Virgin America","SFO","San Francisco, CA: San Francisco International",1880,372,68.57,6.79,240.29,53.67,19857,2.68
"593",1,1,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3529,462,144.25,4.45,112.23,201.08,20436,0
"594",1,1,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",236,35,10.83,1.4,10.69,12.08,1258,0
"595",1,1,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5515,708,227.73,14.84,127.35,336.25,32473,1.83
"596",1,1,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6014,732,196.35,12.31,136.17,387.04,37765,0.13
"597",1,1,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3604,596,185.48,3.51,149.51,254.43,28183,3.08
"598",1,1,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5067,1640,207.38,8.22,1061.83,361.21,69117,1.35
"599",1,1,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1425,376,68.03,10.41,172.07,125.49,22693,0
"600",1,1,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",191,26,15.67,0.09,4.07,6.17,2053,0
"601",1,1,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",198,29,11.16,2.61,10.83,3.99,2186,0.4
"602",1,1,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2612,387,123.69,15.6,91.73,154.95,25908,1.02
"603",1,1,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2324,325,96.42,17.88,108.23,102.47,25131,0
"604",1,1,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1597,446,57.2,1.22,272.61,114.79,23755,0.17
"605",1,1,"YX","Republic Airline","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",409,68,12.19,0.86,24.55,30.4,2989,0
"606",1,1,"YX","Republic Airline","CLT","Charlotte, NC: Charlotte Douglas International",894,127,28.55,4.52,44.48,49.45,7251,0
"607",1,1,"YX","Republic Airline","DEN","Denver, CO: Denver International",321,48,15.78,1.98,15.29,14.95,3732,0
"608",1,1,"YX","Republic Airline","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",330,47,11.97,2.96,16.7,15.37,2805,0
"609",1,1,"YX","Republic Airline","IAH","Houston, TX: George Bush Intercontinental/Houston",1295,173,33.55,10.15,78.16,49.73,9828,1.41
"610",1,1,"YX","Republic Airline","ORD","Chicago, IL: Chicago O'Hare International",1484,303,54.53,13.32,133.68,101.42,19131,0.05
"611",1,2,"9E","Endeavor Air Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1889,306,63.57,8.46,75.77,158.2,29744,0
"612",1,2,"9E","Endeavor Air Inc.","CLT","Charlotte, NC: Charlotte Douglas International",204,45,12.03,0.28,18.03,14.66,2592,0
"613",1,2,"9E","Endeavor Air Inc.","DEN","Denver, CO: Denver International",4,1,0,0,0.42,0.58,24,0
"614",1,2,"9E","Endeavor Air Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",220,54,14,3.57,25.63,10.81,5951,0
"615",1,2,"9E","Endeavor Air Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",99,31,5.71,2.08,19.84,3.37,1316,0
"616",1,2,"9E","Endeavor Air Inc.","ORD","Chicago, IL: Chicago O'Hare International",138,30,7.45,0,18.36,4.19,3076,0
"617",1,2,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",858,136,48.19,5.1,39.21,43.39,7903,0.11
"618",1,2,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7278,863,257.97,19.8,296.97,285.08,50623,3.18
"619",1,2,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",786,174,61.52,6.6,54.5,51.13,8207,0.25
"620",1,2,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",10664,2193,418.74,59.92,909.5,800.09,156506,4.75
"621",1,2,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",481,123,41.66,4.33,43.73,33.28,6952,0
"622",1,2,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1113,223,67.48,9.26,102.93,42.03,10275,1.3
"623",1,2,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2885,381,133.81,15.44,130.36,99.18,21567,2.22
"624",1,2,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",4644,775,170.65,25.64,322.15,255.02,51969,1.54
"625",1,2,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4363,1218,182.04,21.63,816.12,196.25,58617,1.95
"626",1,2,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1002,205,61.3,5.36,91.78,45.96,10061,0.6
"627",1,2,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",28,4,1.89,0,2.11,0,225,0
"628",1,2,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",112,17,4.99,0,8.47,3.55,708,0
"629",1,2,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",84,19,2.1,0.5,12.62,3.78,771,0
"630",1,2,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",28,10,2.03,0.76,6.82,0.4,355,0
"631",1,2,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",272,29,11.54,0,9.94,7.05,1150,0.47
"632",1,2,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",605,45,12.94,2.11,21.17,8.55,1986,0.23
"633",1,2,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",114,26,1.59,0.76,21.08,2.57,1592,0
"634",1,2,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",247,68,3.73,0.47,59.73,4.07,3181,0
"635",1,2,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",442,46,11.1,1.26,30.04,3.6,2275,0
"636",1,2,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",132,25,12.88,0,9.47,2.65,995,0
"637",1,2,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",108,24,12.15,1,5.2,5.65,1548,0
"638",1,2,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",80,30,10.37,0,13.91,5.68,1150,0.03
"639",1,2,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",48,22,6.53,0,12.83,2.64,893,0
"640",1,2,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",354,103,29.27,1.12,52.27,20.34,4824,0
"641",1,2,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",482,160,42.17,0,107.99,9.84,6643,0
"642",1,2,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",148,64,20.77,1,33.49,8.74,3609,0
"643",1,2,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",56,31,6.83,0,20.08,4.09,1136,0
"644",1,2,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",482,136,39.99,0,76.31,19.7,6827,0
"645",1,2,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",17790,1862,513.88,77.4,637.7,631.31,143740,1.7
"646",1,2,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",405,46,14.84,1.41,13.94,15.82,3054,0
"647",1,2,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",717,113,41.64,6.78,44.97,19.61,8361,0
"648",1,2,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",447,61,14.9,4.81,30.56,10.73,4128,0
"649",1,2,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",190,24,7.05,1.6,10.43,4.92,1025,0
"650",1,2,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",957,119,35.29,8.38,55.83,19.49,7719,0
"651",1,2,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2256,421,112.06,13.64,240.8,54.49,20716,0
"652",1,2,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",496,101,25.4,6.24,51.85,17.51,8471,0
"653",1,2,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",562,178,31.02,3.57,121.36,22.05,9158,0
"654",1,2,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",675,108,31.28,4.99,60.78,10.95,6180,0
"655",1,2,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",518,78,15.14,0,20.17,42.69,5450,0
"656",1,2,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",200,47,17.11,0,6.97,22.92,4021,0
"657",1,2,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",841,225,68.64,0,45.47,110.89,23538,0
"658",1,2,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",3259,646,85.07,24.58,337.6,198.75,42840,0
"659",1,2,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",766,179,19.7,2.68,86.36,70.27,19031,0
"660",1,2,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",243,58,13.49,0,11.21,33.3,4541,0
"661",1,2,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",84,13,5.41,0,1.23,6.36,1524,0
"662",1,2,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1438,351,78.03,1.92,119.86,151.19,24796,0
"663",1,2,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",34,12,3.25,0.41,5.27,3.08,710,0
"664",1,2,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",52,10,2.52,0.24,5.57,1.68,744,0
"665",1,2,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",579,158,37.59,0.67,69.35,50.38,11249,0
"666",1,2,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",112,40,11.38,0.54,17.79,10.3,2621,0
"667",1,2,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",197,33,7.47,1.08,7.37,17.07,3783,0
"668",1,2,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",229,95,25.51,0.94,54.11,14.45,5984,0
"669",1,2,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",115,43,14.19,0,21.46,7.35,2626,0
"670",1,2,"G4","Allegiant Air","DEN","Denver, CO: Denver International",8,5,0.51,1,3.49,0,196,0
"671",1,2,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",657,168,35.55,8.05,46.23,77.17,13819,1
"672",1,2,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",100,42,8.47,1.92,16.53,15.08,2310,0
"673",1,2,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",72,12,11,0,0,1,416,0
"674",1,2,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",140,49,43.08,0.21,0.54,4.51,1445,0.67
"675",1,2,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",28,14,13.88,0,0.12,0,359,0
"676",1,2,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",56,18,15.88,0,0,2.12,600,0
"677",1,2,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",53,11,1.74,0,4.83,4.43,560,0
"678",1,2,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",166,32,10.1,1.94,9.1,10.85,2151,0
"679",1,2,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4022,968,139.05,87.16,355.66,384.52,63801,1.6
"680",1,2,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",118,55,9.39,4.15,30.94,10.52,2787,0
"681",1,2,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",4249,908,165.36,48.47,338.13,354.45,62841,1.58
"682",1,2,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",570,93,22.68,1.06,38.9,30.36,6351,0
"683",1,2,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",224,29,6.19,1.96,10.36,10.5,1692,0
"684",1,2,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",546,103,17.78,0,49.95,34.95,12114,0.32
"685",1,2,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",448,80,18.53,0.99,35.76,24.71,5985,0
"686",1,2,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",965,196,47.33,2.68,101.98,42.01,12458,2
"687",1,2,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",616,122,27.96,1.04,75.56,17.44,8672,0
"688",1,2,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",700,142,25.58,3.26,81.19,31.93,15865,0.03
"689",1,2,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",84,23,4.42,0.23,9.4,8.96,2693,0
"690",1,2,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",68,19,3.84,1.3,5.36,8.5,764,0
"691",1,2,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7218,1596,268.59,69.35,351.45,904.48,111558,2.12
"692",1,2,"OH","PSA Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",164,42,11.33,0.93,16.96,12.78,3689,0
"693",1,2,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1858,368,72.78,10.77,93.19,191.26,35927,0
"694",1,2,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",100,25,3.96,0.99,12.43,7.62,989,0
"695",1,2,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",3424,716,134.64,22.35,239.85,318.16,60162,1
"696",1,2,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",468,129,20.49,2.52,54.82,50.41,11720,0.75
"697",1,2,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",511,152,33.6,6.25,62.99,49.16,9965,0
"698",1,2,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",360,54,13.65,1.95,10.37,28.02,5014,0
"699",1,2,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2704,451,68.44,11.82,178.91,191.46,35235,0.38
"700",1,2,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5462,1395,217.49,52.31,515.47,609.72,128357,0
"701",1,2,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1041,274,49.34,0.31,161.03,63.32,18523,0
"702",1,2,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3010,615,68.49,21.12,268.34,256.7,41590,0.33
"703",1,2,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",386,44,12.84,1.53,18.65,10.97,2672,0
"704",1,2,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",50,10,1.13,2.77,1.36,4.73,700,0
"705",1,2,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",4257,517,128.83,25.48,217.94,143.75,31099,1
"706",1,2,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",487,107,18.16,9.16,56.11,23.56,7652,0
"707",1,2,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",4515,639,124.97,22.39,321.76,169.89,33648,0
"708",1,2,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",885,141,32.41,6.18,69.2,33.22,6143,0
"709",1,2,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",1915,302,88.14,13.91,159.36,40.59,14668,0
"710",1,2,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",4816,669,98.76,21.36,376.32,172.57,48817,0
"711",1,2,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",593,174,23.56,8.41,121.26,20.76,9954,0
"712",1,2,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",3973,549,110.3,21.1,299.34,118.26,35965,0
